date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:53	54952/54952	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:16:58%20GMT	http://www.regnumhotels.com/en/default.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/default.html	(from )
13:16:53	69/69	---M-Z	200	added ('OK')	text/plain	date:Tue,%2010%20May%202016%2009:00:16%20GMT	http://www.regnumhotels.com/robots.txt		(from )
13:16:53	9896/9896	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Jun%202017%2012:11:34%20GMT	http://www.regnumhotels.com/condor/js/essentials.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/js/essentials.js	(from http://www.regnumhotels.com/en/default.html)
13:16:53	94989/94989	---M-Z	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202017%2001:06:39%20GMT	http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css	(from http://www.regnumhotels.com/en/default.html)
13:16:53	5785/5785	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20May%202016%2009:26:51%20GMT	http://www.regnumhotels.com/templates/main/css/global.fonts.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/css/global.fonts.css	(from http://www.regnumhotels.com/en/default.html)
13:16:54	179760/179760	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2022%20Aug%202017%2001:04:12%20GMT	http://www.regnumhotels.com/d/regnum/merged/global_f3_2016-05-24-11-26_2578605390.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/merged/global_f3_2016-05-24-11-26_2578605390.js	(from http://www.regnumhotels.com/en/default.html)
13:16:55	34479/34479	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Jun%202017%2012:09:21%20GMT	http://www.regnumhotels.com/condor/modules/imageSwitch/javascript.imageSwitch.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/imageSwitch/javascript.imageSwitch.js	(from http://www.regnumhotels.com/en/default.html)
13:16:55	4394/4394	---M-Z	200	added ('OK')	text/css	date:Thu,%2008%20Jun%202017%2012:09:21%20GMT	http://www.regnumhotels.com/condor/modules/imageSwitch/style.imageSwitch.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/imageSwitch/style.imageSwitch.css	(from http://www.regnumhotels.com/en/default.html)
13:16:56	5944/5944	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Jun%202017%2012:09:07%20GMT	http://www.regnumhotels.com/condor/modules/googleAnalytics/javascript.googleAnalytics.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/googleAnalytics/javascript.googleAnalytics.js	(from http://www.regnumhotels.com/en/default.html)
13:16:56	1506/1506	---M-Z	200	added ('OK')	text/css	date:Tue,%2025%20Apr%202017%2003:59:51%20GMT	http://www.regnumhotels.com/templates/main/cookienotice/style.cookies.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/cookienotice/style.cookies.css	(from http://www.regnumhotels.com/en/default.html)
13:16:56	6656/6656	---M-Z	200	added ('OK')	text/css	date:Thu,%2008%20Jun%202017%2012:09:20%20GMT	http://www.regnumhotels.com/condor/modules/socialToolbar/css/style.socialToolbar-common.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/socialToolbar/css/style.socialToolbar-common.css	(from http://www.regnumhotels.com/en/default.html)
13:16:56	5866/5866	---M-Z	200	added ('OK')	text/css	date:Thu,%2008%20Jun%202017%2012:09:20%20GMT	http://www.regnumhotels.com/condor/modules/socialToolbar/css/style.socialToolbar-horizontal.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/socialToolbar/css/style.socialToolbar-horizontal.css	(from http://www.regnumhotels.com/en/default.html)
13:16:56	2027/2027	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Jun%202017%2012:09:19%20GMT	http://www.regnumhotels.com/condor/modules/socialToolbar/javascript/json2.min.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/socialToolbar/javascript/json2.min.js	(from http://www.regnumhotels.com/en/default.html)
13:16:57	28084/28084	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Jun%202017%2012:09:19%20GMT	http://www.regnumhotels.com/condor/modules/socialToolbar/javascript/javascript.socialToolbar.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/socialToolbar/javascript/javascript.socialToolbar.js	(from http://www.regnumhotels.com/en/default.html)
13:16:57	93868/93868	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Jun%202017%2012:09:19%20GMT	http://www.regnumhotels.com/condor/modules/socialToolbar/javascript/jquery-1.7.1.min.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/socialToolbar/javascript/jquery-1.7.1.min.js	(from http://www.regnumhotels.com/en/default.html)
13:16:58	1535/1535	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Jun%202017%2012:09:19%20GMT	http://www.regnumhotels.com/condor/modules/socialToolbar/javascript/jquery.cookie.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/socialToolbar/javascript/jquery.cookie.js	(from http://www.regnumhotels.com/en/default.html)
13:16:58	116838/116838	---M--	200	added ('OK')	application/javascript	etag:%22d1ce5233f1115bd54eff49dbf6c3d6e2%22	https://platform.twitter.com/widgets.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/platform.twitter.com/widgets.js	(from http://www.regnumhotels.com/en/default.html)
13:16:59	201533/201533	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c9af208672d98746eebef4c7541d9f15%22	http://connect.facebook.net/en_US/all.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/connect.facebook.net/en_US/all.js	(from http://www.regnumhotels.com/en/default.html)
13:16:59	43306/43306	---MC-	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202017%2020:17:04%20GMT	https://apis.google.com/js/platform.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/apis.google.com/js/platform.js	(from http://www.regnumhotels.com/en/default.html)
13:17:01	4371/4371	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Jun%202017%2012:09:19%20GMT	http://www.regnumhotels.com/condor/modules/socialToolbar/javascript/javascript.socialAnalytics.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/socialToolbar/javascript/javascript.socialAnalytics.js	(from http://www.regnumhotels.com/en/default.html)
13:17:01	85733/85733	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2022%20Aug%202017%2008:11:18%20GMT	https://mc.yandex.ru/metrika/watch.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/mc.yandex.ru/metrika/watch.js	(from http://www.regnumhotels.com/en/default.html)
13:17:02	77538/77538	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:07%20GMT	http://www.regnumhotels.com/en/rooms-and-villas-belek-antalya.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/rooms-and-villas-belek-antalya.html	(from http://www.regnumhotels.com/en/default.html)
13:17:05	78422/78422	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:10%20GMT	http://www.regnumhotels.com/en/restaurants-belek-antalya.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/restaurants-belek-antalya.html	(from http://www.regnumhotels.com/en/default.html)
13:17:07	59043/59043	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:12%20GMT	http://www.regnumhotels.com/en/spa-wellness-belek-antalya.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/spa-wellness-belek-antalya.html	(from http://www.regnumhotels.com/en/default.html)
13:17:07	57513/57513	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:12%20GMT	http://www.regnumhotels.com/en/golf-holidays-belek-antalya.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/golf-holidays-belek-antalya.html	(from http://www.regnumhotels.com/en/default.html)
13:17:08	65083/65083	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:13%20GMT	http://www.regnumhotels.com/en/meetings-belek-antalya.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/meetings-belek-antalya.html	(from http://www.regnumhotels.com/en/default.html)
13:17:10	77075/77075	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:15%20GMT	http://www.regnumhotels.com/en/activities-belek-antalya.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/activities-belek-antalya.html	(from http://www.regnumhotels.com/en/default.html)
13:17:11	58764/58764	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:16%20GMT	http://www.regnumhotels.com/en/sport-belek-antalya.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/sport-belek-antalya.html	(from http://www.regnumhotels.com/en/default.html)
13:17:11	57178/57178	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:16%20GMT	http://www.regnumhotels.com/en/family-hotel-belek-antalya.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/family-hotel-belek-antalya.html	(from http://www.regnumhotels.com/en/default.html)
13:17:17	101225/101225	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:22%20GMT	http://www.regnumhotels.com/en/gallery.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/gallery.html	(from http://www.regnumhotels.com/en/default.html)
13:17:20	52623/52623	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:19%20GMT	http://www.regnumhotels.com/en/packages-belek-antalya.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/packages-belek-antalya.html	(from http://www.regnumhotels.com/en/default.html)
13:17:20	69878/69878	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:25%20GMT	http://www.regnumhotels.com/en/news.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/news.html	(from http://www.regnumhotels.com/en/default.html)
13:17:20	44520/44520	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:25%20GMT	http://www.regnumhotels.com/en/contact-and-location.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/contact-and-location.html	(from http://www.regnumhotels.com/en/default.html)
13:17:21	91408/91408	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:26%20GMT	http://www.regnumhotels.com/en/attractions-in-antalya.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/attractions-in-antalya.html	(from http://www.regnumhotels.com/en/default.html)
13:17:22	47168/47168	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:26%20GMT	http://www.regnumhotels.com/en/about-us.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/about-us.html	(from http://www.regnumhotels.com/en/default.html)
13:17:22	44683/44683	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:27%20GMT	http://www.regnumhotels.com/en/green-hotel-belek-antalya.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/green-hotel-belek-antalya.html	(from http://www.regnumhotels.com/en/default.html)
13:17:23	57859/57859	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:28%20GMT	http://www.regnumhotels.com/en/media.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/media.html	(from http://www.regnumhotels.com/en/default.html)
13:17:23	51019/51019	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:28%20GMT	http://www.regnumhotels.com/en/career.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/career.html	(from http://www.regnumhotels.com/en/default.html)
13:17:24	49631/49631	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:29%20GMT	http://www.regnumhotels.com/en/guest-reviews.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/guest-reviews.html	(from http://www.regnumhotels.com/en/default.html)
13:17:25	45622/45622	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:29%20GMT	http://www.regnumhotels.com/en/sitemap.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/sitemap.html	(from http://www.regnumhotels.com/en/default.html)
13:17:26	46952/46952	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2020:17:31%20GMT	http://www.regnumhotels.com/en/terms-and-conditions.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/terms-and-conditions.html	(from http://www.regnumhotels.com/en/default.html)
13:17:26	202529/202529	---M--	200	added ('OK')	image/jpeg	etag:%228d0c86782b83247315d06d34bbd33a4f%22	https://file.videopolis.com/D/7c13e5d0-0962-11e6-adf4-0242ac110002/8435.11483.antalya.regnum-carya-golf-and-spa-resort.hero-uLw7KLsI-14075-1280x720.jpeg	C:/Users/AAA/Documents/HTTrack/anh-octopus/file.videopolis.com/D/7c13e5d0-0962-11e6-adf4-0242ac110002/8435.11483.antalya.regnum-carya-golf-and-spa-resort.hero-uLw7KLsI-14075-1280x720.jpg	(from http://www.regnumhotels.com/en/default.html)
13:17:27	68685/68685	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2022%20Aug%202017%2001:00:12%20GMT	http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-07-12-10_833116078.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-07-12-10_833116078.js	(from http://www.regnumhotels.com/en/default.html)
13:17:40	423117/423117	---M-Z	200	added ('OK')	text/javascript	etag:%223b3d0d5b0bdc439431a3311eaf2a4292%22	http://storage.googleapis.com/code.snapengage.com/js/6601bc8e-7654-4f98-a95d-ddd4749fac40.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/storage.googleapis.com/code.snapengage.com/js/6601bc8e-7654-4f98-a95d-ddd4749fac40.js	(from http://www.regnumhotels.com/en/default.html)
13:17:42	42737/42737	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202017%2020:17:47%20GMT	http://www.regnumhotels.com/en/GET	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/GET.2e.delayed	(from http://www.regnumhotels.com/condor/js/essentials.js)
13:17:45	423857/423857	---M-Z	200	added ('OK')	text/javascript	etag:%22483045f4fd31f40280264ad58038392c%22	http://storage.googleapis.com/code.snapengage.com/js/008a7458-4f30-4086-93c0-7c3db548805e.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/storage.googleapis.com/code.snapengage.com/js/008a7458-4f30-4086-93c0-7c3db548805e.js	(from http://www.regnumhotels.com/en/default.html)
13:17:45	556/556	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jun%202016%2007:45:46%20GMT	http://www.regnumhotels.com/templates/main/images/menu-bg.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/menu-bg.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:45	422985/422985	---M-Z	200	added ('OK')	text/javascript	etag:%22d0872b415eac5f528d61a865ca64c595%22	http://storage.googleapis.com/code.snapengage.com/js/75075613-c414-4ba7-bc38-35eced265f12.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/storage.googleapis.com/code.snapengage.com/js/75075613-c414-4ba7-bc38-35eced265f12.js	(from http://www.regnumhotels.com/en/default.html)
13:17:45	111/111	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jun%202016%2007:45:46%20GMT	http://www.regnumhotels.com/templates/main/images/li.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/li.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:45	22229/22229	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jun%202016%2007:45:46%20GMT	http://www.regnumhotels.com/templates/main/images/image-sprite.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/image-sprite.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:45	423121/423121	---M-Z	200	added ('OK')	text/javascript	etag:%229c9fb30d44c3e0d709528289ad508e87%22	http://storage.googleapis.com/code.snapengage.com/js/6288e4ff-c62b-49cb-9de2-c71b5a0a73f6.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/storage.googleapis.com/code.snapengage.com/js/6288e4ff-c62b-49cb-9de2-c71b5a0a73f6.js	(from http://www.regnumhotels.com/en/default.html)
13:17:46	433/433	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jun%202016%2007:45:46%20GMT	http://www.regnumhotels.com/templates/main/images/pinterest.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/pinterest.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:46	11445/11445	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Jun%202016%2011:35:34%20GMT	http://www.regnumhotels.com/templates/main/images/preloader.gif	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/preloader.gif	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:46	1464/1464	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jun%202016%2011:35:36%20GMT	http://www.regnumhotels.com/templates/main/libs/jquery/fancybox/fancybox-close.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/libs/jquery/fancybox/fancybox-close.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:46	1343/1343	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jun%202016%2007:45:46%20GMT	http://www.regnumhotels.com/templates/main/images/logo_scroll.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/logo_scroll.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:46	1106/1106	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Apr%202017%2011:52:22%20GMT	http://www.regnumhotels.com/templates/main/images/hamburger.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/hamburger.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:47	7835/7835	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Jun%202016%2011:35:34%20GMT	http://www.regnumhotels.com/templates/main/images/preloader-m.gif	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/preloader-m.gif	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:47	1073/1073	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Sep%202016%2007:29:35%20GMT	http://www.regnumhotels.com/templates/main/images/speaker-off.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/speaker-off.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:47	2267/2267	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Sep%202016%2007:29:35%20GMT	http://www.regnumhotels.com/templates/main/images/speaker-on.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/speaker-on.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:47	6992/6992	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202016%2009:26:52%20GMT	http://www.regnumhotels.com/templates/main/libs/jquery/jquery-datepicker/smoothness/images/ui-icons_444444_256x240.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/libs/jquery/jquery-datepicker/smoothness/images/ui-icons_444444_256x240.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:48	6299/6299	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202016%2009:26:52%20GMT	http://www.regnumhotels.com/templates/main/libs/jquery/jquery-datepicker/smoothness/images/ui-icons_ffffff_256x240.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/libs/jquery/jquery-datepicker/smoothness/images/ui-icons_ffffff_256x240.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:48	6999/6999	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202016%2009:26:52%20GMT	http://www.regnumhotels.com/templates/main/libs/jquery/jquery-datepicker/smoothness/images/ui-icons_777777_256x240.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/libs/jquery/jquery-datepicker/smoothness/images/ui-icons_777777_256x240.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:48	6988/6988	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202016%2009:26:52%20GMT	http://www.regnumhotels.com/templates/main/libs/jquery/jquery-datepicker/smoothness/images/ui-icons_555555_256x240.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/libs/jquery/jquery-datepicker/smoothness/images/ui-icons_555555_256x240.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:49	4549/4549	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202016%2009:26:52%20GMT	http://www.regnumhotels.com/templates/main/libs/jquery/jquery-datepicker/smoothness/images/ui-icons_cc0000_256x240.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/libs/jquery/jquery-datepicker/smoothness/images/ui-icons_cc0000_256x240.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:49	466/466	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Aug%202016%2007:24:52%20GMT	http://www.regnumhotels.com/templates/main/images/play-button.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/play-button.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:49	1063/1063	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Aug%202016%2007:24:52%20GMT	http://www.regnumhotels.com/templates/main/images/pause.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/pause.png	(from http://www.regnumhotels.com/d/regnum/merged/global_f8_2017-04-25-13-57_291104689.css)
13:17:49	613/613	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202017%2012:09:20%20GMT	http://www.regnumhotels.com/condor/modules/imageSwitch/themes/default/images/editAltText.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/imageSwitch/themes/default/images/editAltText.png	(from http://www.regnumhotels.com/condor/modules/imageSwitch/style.imageSwitch.css)
13:17:50	613/613	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202017%2012:09:20%20GMT	http://www.regnumhotels.com/condor/modules/imageSwitch/themes/default/images/editAltTextEmpty.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/imageSwitch/themes/default/images/editAltTextEmpty.png	(from http://www.regnumhotels.com/condor/modules/imageSwitch/style.imageSwitch.css)
13:17:50	1001/1001	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202016%2009:26:57%20GMT	http://www.regnumhotels.com/templates/main/cookienotice/close.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/cookienotice/close.png	(from http://www.regnumhotels.com/templates/main/cookienotice/style.cookies.css)
13:17:50	29004/29004	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202017%2012:09:19%20GMT	http://www.regnumhotels.com/condor/modules/socialToolbar/themes/default/images/icon_sprite_new.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/socialToolbar/themes/default/images/icon_sprite_new.png	(from http://www.regnumhotels.com/condor/modules/socialToolbar/css/style.socialToolbar-horizontal.css)
13:17:50	3486/3486	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202017%2012:09:19%20GMT	http://www.regnumhotels.com/condor/modules/socialToolbar/themes/default/images/arrows.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/socialToolbar/themes/default/images/arrows.png	(from http://www.regnumhotels.com/condor/modules/socialToolbar/css/style.socialToolbar-horizontal.css)
13:17:51	59920/59920	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Jul%202017%2022:37:16%20GMT	http://assets.pinterest.com/js/pinmarklet.js?r=	C:/Users/AAA/Documents/HTTrack/anh-octopus/assets.pinterest.com/js/pinmarklet2a3b.js	(from http://www.regnumhotels.com/condor/modules/socialToolbar/javascript/javascript.socialToolbar.js)
13:17:51	226/226	---M-Z	400	error ('Bad%20Request')	text/html	date:Tue,%2022%20Aug%202017%2020:17:56%20GMT	http://www.regnumhotels.com/en/%s/profile.php?id=%s	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/%s/profile4d6d.php	(from http://connect.facebook.net/en_US/all.js)
13:17:52	42762/42762	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202017%2020:17:57%20GMT	http://www.regnumhotels.com/en/get	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/get	(from https://mc.yandex.ru/metrika/watch.js)
13:17:53	42736/42736	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202017%2020:17:58%20GMT	http://www.regnumhotels.com/en/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/en_US/all.js)
13:17:54	42737/42737	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202017%2020:17:59%20GMT	http://www.regnumhotels.com/en/path	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/path	(from https://mc.yandex.ru/metrika/watch.js)
